"date","city","property_type","benchmark_price","source","created_at"
"2017-06-01","Winnipeg","Town House","245500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-07-01","Calgary","All","427400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-07-01","Calgary","Apartment","252800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-07-01","Calgary","House","478500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-07-01","Calgary","Town House","324400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-07-01","Edmonton","All","355800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-07-01","Edmonton","Apartment","206800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-07-01","Edmonton","House","400200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-07-01","Edmonton","Town House","240900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-07-01","Ottawa","All","365600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-07-01","Ottawa","Apartment","278100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-07-01","Ottawa","House","387400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-07-01","Ottawa","Town House","229000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-07-01","Toronto","All","786100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-07-01","Toronto","Apartment","448500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-07-01","Toronto","House","942300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-07-01","Toronto","Town House","540700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-07-01","Vancouver","All","1047800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-07-01","Vancouver","Apartment","596100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-07-01","Vancouver","House","1728100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-07-01","Vancouver","Town House","775900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-07-01","Victoria","All","612900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-07-01","Victoria","Apartment","373400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-07-01","Victoria","House","775200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-07-01","Victoria","Town House","519200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-07-01","Winnipeg","All","270000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-07-01","Winnipeg","Apartment","202300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-07-01","Winnipeg","House","277900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-07-01","Winnipeg","Town House","247900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-08-01","Calgary","All","427900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-08-01","Calgary","Apartment","251600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-08-01","Calgary","House","479000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-08-01","Calgary","Town House","323400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-08-01","Edmonton","All","353100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-08-01","Edmonton","Apartment","206700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-08-01","Edmonton","House","397000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-08-01","Edmonton","Town House","236200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-08-01","Ottawa","All","367200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-08-01","Ottawa","Apartment","280300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-08-01","Ottawa","House","389800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-08-01","Ottawa","Town House","229300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-08-01","Toronto","All","772800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-08-01","Toronto","Apartment","446300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-08-01","Toronto","House","925800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-08-01","Toronto","Town House","527500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-08-01","Vancouver","All","1042700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-08-01","Vancouver","Apartment","603800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-08-01","Vancouver","House","1710500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-08-01","Vancouver","Town House","785200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-08-01","Victoria","All","608300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-08-01","Victoria","Apartment","372900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-08-01","Victoria","House","768000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-08-01","Victoria","Town House","518400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-08-01","Winnipeg","All","270200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-08-01","Winnipeg","Apartment","205200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-08-01","Winnipeg","House","277700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-08-01","Winnipeg","Town House","248300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-09-01","Calgary","All","426600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-09-01","Calgary","Apartment","251900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-09-01","Calgary","House","476400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-09-01","Calgary","Town House","325200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-09-01","Edmonton","All","351500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-09-01","Edmonton","Apartment","203600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-09-01","Edmonton","House","395000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-09-01","Edmonton","Town House","238100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-09-01","Ottawa","All","369800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-09-01","Ottawa","Apartment","280500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-09-01","Ottawa","House","393500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-09-01","Ottawa","Town House","232100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-09-01","Toronto","All","765000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-09-01","Toronto","Apartment","447200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-09-01","Toronto","House","914600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-09-01","Toronto","Town House","524800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-09-01","Vancouver","All","1038700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-09-01","Vancouver","Apartment","606900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-09-01","Vancouver","House","1703300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-09-01","Vancouver","Town House","784400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-09-01","Victoria","All","604000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-09-01","Victoria","Apartment","374000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-09-01","Victoria","House","759100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-09-01","Victoria","Town House","527800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-09-01","Winnipeg","All","270800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-09-01","Winnipeg","Apartment","208500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-09-01","Winnipeg","House","278200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-09-01","Winnipeg","Town House","246900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-10-01","Calgary","All","423900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-10-01","Calgary","Apartment","249800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-10-01","Calgary","House","473300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-10-01","Calgary","Town House","324200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-10-01","Edmonton","All","347800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-10-01","Edmonton","Apartment","199500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-10-01","Edmonton","House","390500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-10-01","Edmonton","Town House","238900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-10-01","Ottawa","All","371300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-10-01","Ottawa","Apartment","284200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-10-01","Ottawa","House","395300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-10-01","Ottawa","Town House","232700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-10-01","Toronto","All","760900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-10-01","Toronto","Apartment","450800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-10-01","Toronto","House","908600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-10-01","Toronto","Town House","520700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-10-01","Vancouver","All","1038300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-10-01","Vancouver","Apartment","614700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-10-01","Vancouver","House","1696700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-10-01","Vancouver","Town House","792500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-10-01","Victoria","All","602400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-10-01","Victoria","Apartment","372500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-10-01","Victoria","House","758800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-10-01","Victoria","Town House","527300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-10-01","Winnipeg","All","270400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-10-01","Winnipeg","Apartment","206400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-10-01","Winnipeg","House","277900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-10-01","Winnipeg","Town House","247600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-11-01","Calgary","All","421900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-11-01","Calgary","Apartment","248200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-11-01","Calgary","House","471300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-11-01","Calgary","Town House","320700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-11-01","Edmonton","All","346700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-11-01","Edmonton","Apartment","199800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-11-01","Edmonton","House","389800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-11-01","Edmonton","Town House","233300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-11-01","Ottawa","All","372100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-11-01","Ottawa","Apartment","281100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-11-01","Ottawa","House","397700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-11-01","Ottawa","Town House","231500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-11-01","Toronto","All","753700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-11-01","Toronto","Apartment","452100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-11-01","Toronto","House","898300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-11-01","Toronto","Town House","517500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-11-01","Vancouver","All","1035500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-11-01","Vancouver","Apartment","618400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-11-01","Vancouver","House","1689400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-11-01","Vancouver","Town House","793900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-11-01","Victoria","All","604800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-11-01","Victoria","Apartment","375400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-11-01","Victoria","House","763700","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-11-01","Victoria","Town House","523600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-11-01","Winnipeg","All","269200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-11-01","Winnipeg","Apartment","207500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-11-01","Winnipeg","House","276500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-11-01","Winnipeg","Town House","245000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-12-01","Calgary","All","419900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-12-01","Calgary","Apartment","247600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-12-01","Calgary","House","469400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-12-01","Calgary","Town House","315500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-12-01","Edmonton","All","344400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-12-01","Edmonton","Apartment","199200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-12-01","Edmonton","House","386900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-12-01","Edmonton","Town House","231200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-12-01","Ottawa","All","369700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-12-01","Ottawa","Apartment","281400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-12-01","Ottawa","House","395600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-12-01","Ottawa","Town House","229700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-12-01","Toronto","All","748000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-12-01","Toronto","Apartment","451700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-12-01","Toronto","House","890400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-12-01","Toronto","Town House","515500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-12-01","Vancouver","All","1034000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-12-01","Vancouver","Apartment","626200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-12-01","Vancouver","House","1677900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-12-01","Vancouver","Town House","796800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-12-01","Victoria","All","604300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-12-01","Victoria","Apartment","375100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-12-01","Victoria","House","764000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-12-01","Victoria","Town House","522100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-12-01","Winnipeg","All","268300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-12-01","Winnipeg","Apartment","203700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-12-01","Winnipeg","House","275900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-12-01","Winnipeg","Town House","245800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2018-01-01","Calgary","All","420200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2018-01-01","Calgary","Apartment","247700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2018-01-01","Calgary","House","470200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2018-01-01","Calgary","Town House","312600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2018-01-01","Edmonton","All","345900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2018-01-01","Edmonton","Apartment","197200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2018-01-01","Edmonton","House","389100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2018-01-01","Edmonton","Town House","231600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2018-01-01","Ottawa","All","372400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2018-01-01","Ottawa","Apartment","280500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2018-01-01","Ottawa","House","399500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2018-01-01","Ottawa","Town House","230500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2018-01-01","Toronto","All","750200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2018-01-01","Toronto","Apartment","455300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2018-01-01","Toronto","House","891800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2018-01-01","Toronto","Town House","523500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2018-01-01","Vancouver","All","1038100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2018-01-01","Vancouver","Apartment","642300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2018-01-01","Vancouver","House","1673600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2018-01-01","Vancouver","Town House","795800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2018-01-01","Victoria","All","614300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2018-01-01","Victoria","Apartment","384900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2018-01-01","Victoria","House","775400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2018-01-01","Victoria","Town House","530500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2018-01-01","Winnipeg","All","271500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2018-01-01","Winnipeg","Apartment","204700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2018-01-01","Winnipeg","House","279400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2018-01-01","Winnipeg","Town House","248900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2018-02-01","Calgary","All","422700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2018-02-01","Calgary","Apartment","246000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2018-02-01","Calgary","House","473700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2018-02-01","Calgary","Town House","313500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2018-02-01","Edmonton","All","349400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2018-02-01","Edmonton","Apartment","196700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2018-02-01","Edmonton","House","393300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2018-02-01","Edmonton","Town House","235700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2018-02-01","Ottawa","All","375200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2018-02-01","Ottawa","Apartment","286900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2018-02-01","Ottawa","House","402700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2018-02-01","Ottawa","Town House","230500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2018-02-01","Toronto","All","756500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2018-02-01","Toronto","Apartment","465400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2018-02-01","Toronto","House","898500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2018-02-01","Toronto","Town House","521100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2018-02-01","Vancouver","All","1040400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2018-02-01","Vancouver","Apartment","649800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2018-02-01","Vancouver","House","1670100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2018-02-01","Vancouver","Town House","814700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2018-02-01","Victoria","All","623100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2018-02-01","Victoria","Apartment","395900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2018-02-01","Victoria","House","783900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2018-02-01","Victoria","Town House","542900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
